times_household,counts_household,times_k12school,counts_k12school,times_college,counts_college,times_workplace,counts_workplace,times_primary,counts_primary,times_secondary,counts_secondary
0,0,0,0,0,0,2154,34,92,1,283,3
0,0,0,0,0,0,1370,21,546,6,188,2
0,0,0,0,0,0,1516,24,371,4,569,6
0,0,0,0,0,0,1388,21,272,3,289,3
0,0,0,0,0,0,1448,22,287,3,488,5
0,0,0,0,0,0,1279,19,867,9,496,5
0,0,0,0,0,0,2121,30,380,4,394,4
0,0,0,0,0,0,1394,20,784,8,512,5
0,0,0,0,0,0,1250,18,379,4,611,6
0,0,0,0,0,0,1880,26,567,6,517,5
0,0,0,0,0,0,1696,24,696,7,713,7
0,0,0,0,0,0,917,13,299,3,316,3
0,0,0,0,0,0,1018,14,498,5,646,6
0,0,0,0,0,0,1331,18,409,4,322,3
0,0,0,0,0,0,1676,22,606,6,654,6
0,0,0,0,0,0,1732,23,616,6,756,7
0,0,0,0,0,0,1378,18,929,9,631,6
0,0,0,0,0,0,1640,22,211,2,657,6
0,0,0,0,0,0,1441,18,302,3,319,3
0,0,0,0,0,0,1711,22,747,7,579,5
0,0,0,0,0,0,1597,21,641,6,334,3
0,0,0,0,0,0,1806,23,312,3,218,2
0,0,0,0,0,0,1848,23,320,3,331,3
0,0,0,0,0,0,1982,24,653,6,357,3
0,0,0,0,0,0,1606,19,216,2,738,6
0,0,0,0,0,0,1809,22,114,1,228,2
0,0,0,0,0,0,2271,27,676,6,839,7
0,0,0,0,0,0,1603,19,342,3,240,2
0,0,0,0,0,0,2184,25,344,3,566,5
0,0,0,0,0,0,1843,21,463,4,120,1
0,0,0,0,0,0,2569,29,0,0,609,5
0,0,0,0,0,0,2455,27,923,8,351,3
0,0,0,0,0,0,2024,23,694,6,873,7
0,0,0,0,0,0,1854,20,237,2,613,5
0,0,0,0,0,0,1384,15,593,5,649,5
0,0,0,0,0,0,1391,15,474,4,0,0
0,0,0,0,0,0,1219,13,737,6,258,2
0,0,0,0,0,0,1906,20,604,5,266,2
0,0,0,0,0,0,1667,18,726,6,613,5
0,0,0,0,0,0,2529,26,492,4,886,7
0,0,0,0,0,0,2816,29,765,6,906,7
0,0,0,0,0,0,2071,21,371,3,523,4
0,0,0,0,0,0,2146,21,247,2,520,4
0,0,0,0,0,0,1897,19,497,4,124,1
0,0,0,0,0,0,1994,19,375,3,650,5
0,0,0,0,0,0,2149,21,1001,8,392,3
0,0,0,0,0,0,2070,20,378,3,1064,8
0,0,0,0,0,0,3145,30,924,7,1186,9
0,0,0,0,0,0,2693,26,989,8,541,4
0,0,0,0,0,0,1593,15,635,5,803,6
0,0,0,0,0,0,2813,26,531,4,1073,8
0,0,0,0,0,0,2511,23,1173,9,942,7
0,0,0,0,0,0,2992,27,424,3,820,6
0,0,0,0,0,0,2323,21,934,7,549,4
0,0,0,0,0,0,3027,27,1071,8,694,5
0,0,0,0,0,0,1933,17,1858,14,1554,11
0,0,0,0,0,0,2608,23,707,5,985,7
0,0,0,0,0,0,2894,25,542,4,1554,11
0,0,0,0,0,0,1979,17,1087,8,840,6
0,0,0,0,0,0,2432,20,1232,9,858,6
0,0,0,0,0,0,2051,17,274,2,430,3
0,0,0,0,0,0,1796,15,832,6,858,6
0,0,0,0,0,0,2635,22,832,6,995,7
0,0,0,0,0,0,2691,22,1261,9,1437,10
0,0,0,0,0,0,3095,25,967,7,888,6
0,0,0,0,0,0,1883,15,1148,8,1337,9
0,0,0,0,0,0,2833,23,852,6,1323,9
0,0,0,0,0,0,3280,26,990,7,586,4
0,0,0,0,0,0,2286,18,1871,13,1710,11
0,0,0,0,0,0,2579,20,1580,11,1182,8
0,0,0,0,0,0,2596,20,1034,7,1632,11
0,0,0,0,0,0,3570,27,1320,9,2132,14
0,0,0,0,0,0,3431,26,1646,11,887,6
0,0,0,0,0,0,2780,21,1468,10,1550,10
0,0,0,0,0,0,1874,14,1232,8,1686,11
0,0,0,0,0,0,2674,20,911,6,639,4
0,0,0,0,0,0,2716,20,2417,16,2026,13
0,0,0,0,0,0,3200,23,1827,12,1117,7
0,0,0,0,0,0,2767,20,1526,10,1763,11
0,0,0,0,0,0,2382,17,2605,17,2100,13
0,0,0,0,0,0,3147,22,1093,7,2065,13
0,0,0,0,0,0,2331,16,1427,9,1783,11
0,0,0,0,0,0,2108,15,1709,11,1129,7
0,0,0,0,0,0,3782,26,1411,9,2131,13
0,0,0,0,0,0,2856,20,2489,16,2101,13
0,0,0,0,0,0,3141,21,2025,13,1480,9
0,0,0,0,0,0,1777,12,2567,16,1676,10
0,0,0,0,0,0,2371,16,1891,12,1846,11
0,0,0,0,0,0,3624,24,2727,17,2679,16
0,0,0,0,0,0,3317,22,2400,15,3106,18
0,0,0,0,0,0,3081,20,3424,21,2372,14
0,0,0,0,0,0,4099,27,2455,15,2011,12
0,0,0,0,0,0,3090,20,2613,16,3754,22
0,0,0,0,0,0,3723,24,2920,18,3089,18
0,0,0,0,0,0,4234,27,2858,17,2935,17
0,0,0,0,0,0,2891,18,3015,18,2978,17
0,0,0,0,0,0,2726,17,2194,13,3735,21
0,0,0,0,0,0,4323,27,1696,10,3124,18
0,0,0,0,0,0,2588,16,2660,16,2689,15
0,0,0,0,0,0,3236,20,2523,15,1584,9
0,0,0,0,0,0,4137,25,3419,20,3381,19
0,0,0,0,0,0,3619,22,1716,10,2516,14
0,0,0,0,0,0,3344,20,2408,14,1636,9
0,0,0,0,0,0,3350,20,3457,20,3058,17
0,0,0,0,0,0,3896,23,4380,25,2849,16
0,0,0,0,0,0,2694,16,2605,15,3820,21
0,0,0,0,0,0,3605,21,3158,18,4128,23
0,0,0,0,0,0,3157,18,2284,13,5686,31
0,0,0,0,0,0,2954,17,3716,21,4138,22
0,0,0,0,0,0,3720,21,2683,15,4047,22
0,0,0,0,0,0,4279,24,2642,15,2377,13
0,0,0,0,0,0,4124,23,3578,20,3183,17
0,0,0,0,0,0,1067,6,4868,27,2819,15
0,0,0,0,0,0,4002,22,4571,25,3980,21
0,0,0,0,0,0,2448,13,2598,14,4067,21
0,0,0,0,0,0,3476,19,3295,18,2319,12
0,0,0,0,0,0,3327,18,4440,24,2848,15
0,0,0,0,0,0,3508,19,2771,15,3279,17
0,0,0,0,0,0,2839,15,3367,18,5131,26
0,0,0,0,0,0,3399,18,3376,18,5082,26
0,0,0,0,0,0,3792,20,2989,16,5445,28
0,0,0,0,0,0,4416,23,3379,18,3695,19
0,0,0,0,0,0,4045,21,3802,20,3766,19
0,0,0,0,0,0,2736,14,3411,18,3197,16
0,0,0,0,0,0,199,1,3597,19,5195,26
0,0,0,0,0,0,0,0,3446,18,2960,15
0,0,0,0,0,0,777,4,2465,13,3641,18
0,0,0,0,0,0,196,1,3422,18,3210,16
0,0,0,0,0,0,213,1,4439,23,4120,20
0,0,0,0,0,0,0,0,3683,19,4053,20
0,0,0,0,0,0,0,0,5340,27,2896,14
0,0,0,0,0,0,412,2,3589,18,3682,18
0,0,0,0,0,0,0,0,4331,22,4552,22
0,0,0,0,0,0,204,1,2358,12,3306,16
0,0,0,0,0,0,849,4,4216,21,5289,25
0,0,0,0,0,0,446,2,5446,27,4124,20
0,0,0,0,0,0,441,2,3857,19,5382,26
0,0,0,0,0,0,228,1,3045,15,6291,30
0,0,0,0,0,0,216,1,6288,31,4686,22
0,0,0,0,0,0,0,0,4925,24,3842,18
0,0,0,0,0,0,0,0,4331,21,3855,18
0,0,0,0,0,0,429,2,4081,20,3618,17
0,0,0,0,0,0,224,1,2934,14,4828,22
0,0,0,0,0,0,225,1,5809,28,2577,12
0,0,0,0,0,0,647,3,3751,18,3875,18
0,0,0,0,0,0,471,2,2078,10,4378,20
0,0,0,0,0,0,476,2,3601,17,5413,25
0,0,0,0,0,0,690,3,4246,20,5880,27
0,0,0,0,0,0,226,1,4615,22,4476,20
0,0,0,0,0,0,959,4,5116,24,4220,19
0,0,0,0,0,0,236,1,5309,25,6013,27
0,0,0,0,0,0,691,3,4298,20,5176,23
0,0,0,0,0,0,0,0,6042,28,3133,14
0,0,0,0,0,0,687,3,5840,27,5835,26
0,0,0,0,0,0,463,2,3912,18,3176,14
0,0,0,0,0,0,0,0,5521,25,5400,24
0,0,0,0,0,0,266,1,5419,25,3845,17
0,0,0,0,0,0,243,1,3969,18,5515,24
0,0,0,0,0,0,0,0,5560,25,3208,14
0,0,0,0,0,0,499,2,4909,22,5047,22
0,0,0,0,0,0,0,0,3254,15,5570,24
0,0,0,0,0,0,0,0,3802,17,5539,24
0,0,0,0,0,0,251,1,4895,22,5863,25
0,0,0,0,0,0,249,1,4101,18,5361,23
0,0,0,0,0,0,256,1,5405,24,3724,16
0,0,0,0,0,0,265,1,4371,19,5136,22
0,0,0,0,0,0,1017,4,5294,23,8303,35
0,0,0,0,0,0,257,1,5271,23,8785,37
0,0,0,0,0,0,260,1,7242,31,4551,19
0,0,0,0,0,0,526,2,7178,31,4754,20
0,0,0,0,0,0,517,2,5058,22,6461,27
0,0,0,0,0,0,550,2,7190,31,6288,26
0,0,0,0,0,0,533,2,5905,25,4101,17
0,0,0,0,0,0,272,1,4411,19,3616,15
0,0,0,0,0,0,831,3,4965,21,4896,20
0,0,0,0,0,0,272,1,3531,15,4844,20
0,0,0,0,0,0,269,1,4751,20,7849,32
0,0,0,0,0,0,0,0,6408,27,7929,32
0,0,0,0,0,0,1086,4,5030,21,5525,22
0,0,0,0,0,0,858,3,5284,22,5477,22
0,0,0,0,0,0,0,0,7564,31,6575,23
0,0,0,0,0,0,286,1,7520,31,8531,34
0,0,0,0,0,0,0,0,4832,20,4821,19
0,0,0,0,0,0,279,1,8508,35,7124,28
0,0,0,0,0,0,286,1,7684,31,7654,30
0,0,0,0,0,0,279,1,3890,16,6108,24
0,0,0,0,0,0,285,1,6470,26,5615,22
0,0,0,0,0,0,299,1,7425,30,7977,31
0,0,0,0,0,0,0,0,6261,25,9796,38
0,0,0,0,0,0,0,0,8913,36,5433,21
0,0,0,0,0,0,590,2,8404,34,5968,23
0,0,0,0,0,0,618,2,6823,27,6262,24
0,0,0,0,0,0,298,1,7308,29,8302,32
0,0,0,0,0,0,0,0,8809,35,6277,24
0,0,0,0,0,0,0,0,7566,30,8450,32
0,0,0,0,0,0,601,2,7396,29,8078,31
0,0,0,0,0,0,890,3,8683,34,8992,34
0,0,0,0,0,0,314,1,6399,25,8232,31
0,0,0,0,0,0,634,2,8517,33,9606,36
0,0,0,0,0,0,0,0,6483,25,6719,25
0,0,0,0,0,0,310,1,12918,44,9690,36
0,0,0,0,0,0,944,3,8568,33,10030,37
0,0,0,0,0,0,316,1,6491,25,9803,36
0,0,0,0,0,0,330,1,6556,25,8219,30
0,0,0,0,0,0,940,3,9947,38,11994,44
0,0,0,0,0,0,985,3,6885,26,10153,37
0,0,0,0,0,0,632,2,7955,30,7440,27
0,0,0,0,0,0,326,1,10392,39,10191,37
0,0,0,0,0,0,968,3,9425,35,7153,26
0,0,0,0,0,0,643,2,7829,29,10447,38
0,0,0,0,0,0,0,0,13093,49,11166,40
0,0,0,0,0,0,332,1,9754,36,9233,33
0,0,0,0,0,0,985,3,6226,23,12097,43
0,0,0,0,0,0,667,2,8444,31,7583,27
0,0,0,0,0,0,2060,6,9301,34,12776,45
0,0,0,0,0,0,680,2,11490,42,8560,30
0,0,0,0,0,0,341,1,7969,29,13102,46
0,0,0,0,0,0,339,1,11048,40,8586,30
0,0,0,0,0,0,338,1,11106,40,10024,35
0,0,0,0,0,0,671,2,11892,43,9550,33
0,0,0,0,0,0,689,2,6101,22,9307,32
0,0,0,0,0,0,329,1,10951,39,10968,38
0,0,0,0,0,0,412,1,8912,32,12215,42
0,0,0,0,0,0,348,1,8458,30,9255,32
0,0,0,0,0,0,0,0,11821,42,7692,26
0,0,0,0,0,0,379,1,9099,32,11198,38
0,0,0,0,0,0,709,2,12546,44,10275,35
0,0,0,0,0,0,1075,3,9415,33,10110,34
0,0,0,0,0,0,387,1,13187,46,13763,46
0,0,0,0,0,0,0,0,10068,35,11874,40
0,0,0,0,0,0,1095,3,8667,30,13165,44
0,0,0,0,0,0,730,2,9770,34,14028,47
0,0,0,0,0,0,736,2,8959,31,12987,43
0,0,0,0,0,0,378,1,13141,45,12087,40
0,0,0,0,0,0,1139,3,13434,46,14969,50
0,0,0,0,0,0,0,0,13551,46,9759,32
0,0,0,0,0,0,381,1,13180,45,14035,46
0,0,0,0,0,0,0,0,10397,35,11925,39
0,0,0,0,0,0,1133,3,13066,44,15349,50
0,0,0,0,0,0,390,1,11903,40,12612,41
0,0,0,0,0,0,0,0,11062,37,14728,48
0,0,0,0,0,0,393,1,13255,44,11779,38
0,0,0,0,0,0,388,1,9297,31,10932,35
0,0,0,0,0,0,1542,4,18772,62,16182,52
0,0,0,0,0,0,1581,4,16060,53,14953,48
0,0,0,0,0,0,791,2,11494,38,17659,56
0,0,0,0,0,0,391,1,13139,43,12243,39
0,0,0,0,0,0,387,1,11667,38,9482,30
0,0,0,0,0,0,803,2,18927,62,14997,47
0,0,0,0,0,0,1217,3,13809,45,15165,48
0,0,0,0,0,0,0,0,13329,43,13619,43
0,0,0,0,0,0,401,1,12481,40,18214,57
0,0,0,0,0,0,835,2,13457,43,15375,48
0,0,0,0,0,0,0,0,17393,56,17754,55
0,0,0,0,0,0,409,1,14138,45,15476,48
0,0,0,0,0,0,817,2,16095,51,10677,33
0,0,0,0,0,0,0,0,15702,50,15620,48
0,0,0,0,0,0,0,0,21174,67,14268,44
0,0,0,0,0,0,415,1,15459,49,15708,48
0,0,0,0,0,0,433,1,12063,38,11149,34
0,0,0,0,0,0,452,1,16904,53,15269,46
0,0,0,0,0,0,0,0,14728,46,17177,52
0,0,0,0,0,0,855,2,17899,56,14919,45
0,0,0,0,0,0,0,0,14442,45,19230,58
0,0,0,0,0,0,429,1,13526,42,14688,44
0,0,0,0,0,0,0,0,19810,61,16380,49
0,0,0,0,0,0,0,0,17032,52,14108,42
0,0,0,0,0,0,1741,4,18588,57,12749,38
0,0,0,0,0,0,0,0,12487,38,13869,41
0,0,0,0,0,0,880,2,18502,56,16231,48
0,0,0,0,0,0,446,1,19181,58,13261,39
0,0,0,0,0,0,453,1,11540,35,9859,29
0,0,0,0,0,0,913,2,14523,44,16432,48
0,0,0,0,0,0,1330,3,16296,49,14701,43
0,0,0,0,0,0,0,0,21906,66,15921,46
0,0,0,0,0,0,0,0,15015,45,14542,42
0,0,0,0,0,0,0,0,12354,37,20330,59
0,0,0,0,0,0,0,0,11813,35,15553,45
0,0,0,0,0,0,951,2,14540,43,18726,54
0,0,0,0,0,0,0,0,15560,46,18259,52
0,0,0,0,0,0,1862,4,12891,38,16176,46
0,0,0,0,0,0,476,1,17080,50,16096,46
0,0,0,0,0,0,468,1,14334,42,19406,55
0,0,0,0,0,0,909,2,20578,60,16491,47
