times_household,counts_household,times_k12school,counts_k12school,times_college,counts_college,times_workplace,counts_workplace,times_primary,counts_primary,times_secondary,counts_secondary
0,0,0,0,0,0,846,11,283,4,160,2
0,0,0,0,0,0,2366,30,587,8,321,4
0,0,0,0,0,0,2164,27,217,3,342,4
0,0,0,0,0,0,1768,22,371,5,164,2
0,0,0,0,0,0,1951,24,531,7,174,2
0,0,0,0,0,0,2485,29,154,2,441,5
0,0,0,0,0,0,1861,22,156,2,438,5
0,0,0,0,0,0,2140,25,0,0,278,3
0,0,0,0,0,0,2010,23,324,4,181,2
0,0,0,0,0,0,1960,22,406,5,544,6
0,0,0,0,0,0,2791,31,248,3,296,3
0,0,0,0,0,0,2074,23,85,1,462,5
0,0,0,0,0,0,2805,30,512,6,101,1
0,0,0,0,0,0,1961,21,514,6,289,3
0,0,0,0,0,0,2185,23,262,3,401,4
0,0,0,0,0,0,1922,20,189,2,330,3
0,0,0,0,0,0,1740,18,361,4,766,7
0,0,0,0,0,0,3411,34,94,1,320,3
0,0,0,0,0,0,2132,21,548,6,203,2
0,0,0,0,0,0,2421,24,381,4,625,6
0,0,0,0,0,0,2178,21,297,3,321,3
0,0,0,0,0,0,2309,22,290,3,548,5
0,0,0,0,0,0,2019,19,887,9,557,5
0,0,0,0,0,0,3220,30,399,4,454,4
0,0,0,0,0,0,2178,20,815,8,563,5
0,0,0,0,0,0,2002,18,409,4,700,6
0,0,0,0,0,0,2935,26,621,6,592,5
0,0,0,0,0,0,2721,24,741,7,829,7
0,0,0,0,0,0,1473,13,324,3,347,3
0,0,0,0,0,0,1631,14,536,5,749,6
0,0,0,0,0,0,2109,18,436,4,363,3
0,0,0,0,0,0,2635,22,676,6,768,6
0,0,0,0,0,0,2796,23,679,6,882,7
0,0,0,0,0,0,2202,18,1043,9,768,6
0,0,0,0,0,0,2746,22,236,2,809,6
0,0,0,0,0,0,2312,18,349,3,395,3
0,0,0,0,0,0,2816,22,822,7,697,5
0,0,0,0,0,0,2690,21,720,6,392,3
0,0,0,0,0,0,3018,23,358,3,267,2
0,0,0,0,0,0,3031,23,377,3,424,3
0,0,0,0,0,0,3231,24,743,6,423,3
0,0,0,0,0,0,1727,19,218,2,728,6
0,0,0,0,0,0,1953,22,111,1,227,2
0,0,0,0,0,0,2482,27,695,6,856,7
0,0,0,0,0,0,1744,19,350,3,255,2
0,0,0,0,0,0,2374,25,353,3,593,5
0,0,0,0,0,0,1996,21,464,4,119,1
0,0,0,0,0,0,2800,29,0,0,606,5
0,0,0,0,0,0,2679,27,932,8,367,3
0,0,0,0,0,0,2218,23,706,6,865,7
0,0,0,0,0,0,2010,20,245,2,626,5
0,0,0,0,0,0,1522,15,610,5,656,5
0,0,0,0,0,0,1533,15,476,4,0,0
0,0,0,0,0,0,1315,13,775,6,249,2
0,0,0,0,0,0,2076,20,619,5,276,2
0,0,0,0,0,0,1843,18,745,6,639,5
0,0,0,0,0,0,2742,26,512,4,922,7
0,0,0,0,0,0,3100,29,772,6,941,7
0,0,0,0,0,0,2245,21,380,3,520,4
0,0,0,0,0,0,2299,21,253,2,527,4
0,0,0,0,0,0,2124,19,518,4,131,1
0,0,0,0,0,0,2143,19,397,3,661,5
0,0,0,0,0,0,2375,21,1042,8,425,3
0,0,0,0,0,0,2237,20,381,3,1111,8
0,0,0,0,0,0,3430,30,956,7,1230,9
0,0,0,0,0,0,2913,26,1031,8,555,4
0,0,0,0,0,0,1742,15,650,5,820,6
0,0,0,0,0,0,3095,26,542,4,1104,8
0,0,0,0,0,0,2763,23,1209,9,980,7
0,0,0,0,0,0,3220,27,429,3,828,6
0,0,0,0,0,0,2539,21,975,7,572,4
0,0,0,0,0,0,3322,27,1114,8,715,5
0,0,0,0,0,0,2118,17,1930,14,1675,11
0,0,0,0,0,0,2859,23,741,5,1046,7
0,0,0,0,0,0,3157,25,561,4,1578,11
0,0,0,0,0,0,2148,17,1157,8,859,6
0,0,0,0,0,0,2594,20,1270,9,910,6
0,0,0,0,0,0,2211,17,280,2,445,3
0,0,0,0,0,0,1920,15,891,6,913,6
0,0,0,0,0,0,2865,22,870,6,1023,7
0,0,0,0,0,0,2937,22,1316,9,1501,10
0,0,0,0,0,0,3335,25,992,7,904,6
0,0,0,0,0,0,2032,15,1176,8,1342,9
0,0,0,0,0,0,3141,23,878,6,1355,9
0,0,0,0,0,0,3590,26,1059,7,605,4
0,0,0,0,0,0,2538,18,1942,13,1759,11
0,0,0,0,0,0,2781,20,1627,11,1219,8
